Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Absurd,Alone,Divorced,Married,Single,Together,Widow,YOLO,Year_Birth,Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Z_CostContact,Z_Revenue,Join_year,Join_month,Join_weekday,Minorhome,Total_Mnt,Total_num_purchase,AOV
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1943,5,48948.0,0,0,53,437,8,206,160,49,42,2,7,10,5,6,0,3,11,2013,2,4,0,902,30,30.066666666666666
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1971,5,32892.0,1,0,78,26,0,15,2,1,2,2,3,0,3,8,0,3,11,2014,5,6,1,46,16,2.875
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,3,36443.0,1,1,9,65,0,46,4,3,20,4,3,1,3,8,0,3,11,2013,2,6,2,138,19,7.2631578947368425
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1952,5,85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,3,11,2013,6,5,0,1165,17,68.52941176470588
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1967,3,61223.0,0,1,46,709,43,182,42,118,247,2,9,3,4,5,0,3,11,2013,6,3,1,1341,23,58.30434782608695
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1992,3,34935.0,0,0,71,34,4,66,3,10,20,1,2,1,4,7,0,3,11,2013,6,4,0,137,15,9.133333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,3,26067.0,1,0,49,22,2,18,0,2,12,3,3,0,3,8,0,3,11,2013,11,0,1,56,17,3.2941176470588234
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1973,3,37971.0,1,0,97,5,4,10,2,2,7,1,1,0,3,8,0,3,11,2013,11,0,1,30,13,2.3076923076923075
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1958,3,72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,0,3,11,2014,1,1,0,1515,21,72.14285714285714
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1949,5,80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,3,11,2013,3,6,0,2231,17,131.23529411764707
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1958,4,46692.0,0,1,37,170,6,97,24,12,88,3,6,1,5,6,0,3,11,2013,6,3,1,397,21,18.904761904761905
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1983,4,31788.0,1,0,15,16,7,23,0,8,6,3,3,0,4,5,1,3,11,2014,3,3,1,60,15,4.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1969,3,54803.0,0,1,65,404,0,92,28,27,142,2,6,2,9,4,0,3,11,2012,8,1,1,693,23,30.130434782608695
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,5,34596.0,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,3,11,2013,4,5,1,23,12,1.9166666666666667
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1958,3,35246.0,1,1,53,36,0,12,2,2,10,4,3,1,3,5,0,3,11,2014,4,2,2,62,16,3.875
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1955,3,57959.0,0,1,71,430,16,322,43,24,33,5,4,7,11,3,0,3,11,2013,5,3,1,868,30,28.933333333333334
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1962,5,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,3,11,2013,2,6,1,929,37,25.10810810810811
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1975,3,74190.0,0,1,49,151,81,86,168,91,64,2,4,2,11,2,0,3,11,2014,5,0,1,641,21,30.523809523809526
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1978,3,28647.0,1,0,54,19,8,29,0,12,26,1,2,2,2,7,0,3,11,2013,8,2,1,94,14,6.714285714285714
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1975,5,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,3,11,2012,12,1,1,484,22,22.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1966,4,38179.0,1,1,30,38,4,22,4,2,20,4,3,1,3,7,0,3,11,2013,3,3,2,90,18,5.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,3,28359.0,1,0,35,6,0,5,2,1,2,1,1,0,2,7,0,3,11,2013,10,6,1,16,11,1.4545454545454546
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1991,2,20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,3,11,2012,11,2,0,82,11,7.454545454545454
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1969,3,57731.0,0,1,0,266,21,300,65,8,44,4,8,8,6,6,0,3,11,2012,11,4,1,704,32,22.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1975,5,61905.0,0,1,2,167,0,43,6,2,13,2,4,2,4,5,0,3,11,2014,2,1,1,231,17,13.588235294117647
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1966,3,34704.0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,3,11,2013,4,5,1,40,10,4.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1959,5,38829.0,0,1,86,76,0,7,0,0,16,1,3,2,2,5,0,3,11,2014,4,6,1,99,13,7.615384615384615
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1986,5,91820.0,0,0,72,410,73,747,76,161,30,0,5,5,12,1,0,3,11,2013,11,5,0,1497,23,65.08695652173913
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1979,4,16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,3,11,2014,4,4,1,69,15,4.6
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1949,5,26518.0,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,3,11,2013,4,0,2,57,16,3.5625
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,4,63915.0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,3,11,2013,7,1,2,789,28,28.178571428571427
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1957,3,66033.0,0,1,76,293,35,179,46,59,65,2,8,3,7,7,0,3,11,2013,1,6,1,677,27,25.074074074074073
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,5,75283.0,1,2,26,733,9,180,12,19,66,11,6,3,5,4,0,3,11,2013,3,2,3,1019,29,35.13793103448276
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1983,3,28427.0,1,0,67,18,3,19,3,3,6,2,2,0,3,8,0,3,11,2013,3,3,1,52,15,3.466666666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1966,5,30843.0,1,1,43,24,0,2,0,0,9,2,1,1,2,5,0,3,11,2014,5,0,2,35,11,3.1818181818181817
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1965,3,44375.0,0,1,73,213,5,28,7,7,41,1,4,1,6,5,0,3,11,2014,3,6,1,301,17,17.705882352941178
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1963,3,34377.0,0,1,55,62,0,22,3,1,26,2,2,2,2,7,0,3,11,2013,1,5,1,114,15,7.6
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,2,65463.0,1,0,17,391,32,70,21,32,16,2,6,2,9,5,0,3,11,2014,1,3,1,562,24,23.416666666666668
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1958,3,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,3,11,2012,8,1,0,1655,30,55.166666666666664
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1983,2,81698.0,0,0,1,709,45,115,30,160,45,1,8,2,5,5,0,3,11,2013,3,4,0,1104,21,52.57142857142857
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1957,3,65486.0,0,1,29,245,19,125,37,67,14,1,4,2,10,2,0,3,11,2014,5,0,1,507,19,26.68421052631579
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,3,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,3,11,2013,12,4,1,137,17,8.058823529411764
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984,3,55434.0,1,0,21,238,115,215,169,69,76,3,5,3,13,4,0,3,11,2013,10,5,1,882,28,31.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,2,25315.0,1,0,46,1,9,8,11,3,22,3,3,0,3,8,0,3,11,2013,11,3,1,54,17,3.176470588235294
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,5,41014.0,1,0,65,7,2,6,2,0,3,1,1,0,2,7,0,3,11,2013,4,0,1,20,11,1.8181818181818181
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1967,3,79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,3,11,2014,4,3,2,564,25,22.56
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1953,3,40464.0,0,1,78,424,17,118,7,23,41,6,8,2,8,8,0,3,11,2013,1,4,1,630,32,19.6875
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1977,3,35790.0,1,0,54,12,6,20,30,1,3,2,2,0,3,7,0,3,11,2013,1,2,1,72,14,5.142857142857143
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1979,3,77298.0,0,1,46,425,115,292,23,35,79,1,6,6,11,3,0,3,11,2013,11,5,1,969,27,35.888888888888886
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1982,5,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,3,11,2013,2,0,1,159,20,7.95
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,3,22070.0,1,0,11,10,7,19,8,2,21,2,2,2,2,6,0,3,11,2013,10,4,1,67,14,4.785714285714286
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1961,3,60544.0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,3,11,2012,8,5,2,289,21,13.761904761904763
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1946,5,64014.0,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,3,11,2014,6,1,3,444,29,15.310344827586206
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1965,4,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,3,11,2013,12,5,2,395,26,15.192307692307692
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,4,70893.0,0,0,42,768,44,561,77,44,14,1,6,6,10,3,0,3,11,2013,2,2,0,1508,26,58.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1987,3,67605.0,0,0,84,336,28,282,184,54,54,1,2,8,6,1,0,3,11,2013,3,6,0,938,18,52.111111111111114
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1956,3,71391.0,0,1,50,336,123,274,46,123,141,5,6,5,12,3,0,3,11,2013,3,4,1,1043,31,33.645161290322584
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1967,5,59062.0,2,1,74,46,1,12,3,0,9,2,2,0,3,4,0,3,11,2013,10,3,3,71,11,6.454545454545454
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,5,5648.0,1,1,68,28,0,6,1,1,13,1,1,0,0,20,0,3,11,2014,3,3,2,49,22,2.227272727272727
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1944,3,65275.0,0,0,9,388,14,218,91,14,21,1,4,3,13,2,0,3,11,2013,4,2,0,746,23,32.43478260869565
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1974,3,60093.0,0,1,92,502,12,109,16,6,90,2,7,2,10,6,0,3,11,2013,6,2,1,735,27,27.22222222222222
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1972,5,38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,3,11,2013,6,5,2,73,17,4.294117647058823
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1967,3,65777.0,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,3,11,2013,12,3,0,1146,18,63.666666666666664
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1981,4,77882.0,0,0,29,68,129,396,188,22,15,1,3,3,5,1,0,3,11,2014,4,2,0,818,13,62.92307692307692
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,2,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,3,11,2012,8,4,1,587,22,26.681818181818183
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1951,1,26997.0,0,0,89,7,23,78,133,49,144,2,4,2,5,7,0,3,11,2012,11,0,0,434,20,21.7
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,5,37395.0,1,0,47,18,0,9,0,1,11,1,1,0,3,6,0,3,11,2014,5,4,1,39,11,3.5454545454545454
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1954,3,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,3,11,2013,2,3,1,1338,22,60.81818181818182
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,4,35178.0,1,0,10,23,1,13,2,2,18,1,1,1,2,7,0,3,11,2013,1,3,1,59,12,4.916666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1972,4,53761.0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,3,11,2013,10,4,2,325,22,14.772727272727273
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1988,2,16248.0,1,0,77,12,11,10,3,12,9,3,2,1,3,6,0,3,11,2014,5,5,1,57,15,3.8
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1984,3,26646.0,1,0,26,11,4,20,10,3,5,2,2,0,4,6,0,3,11,2014,2,0,1,53,14,3.7857142857142856
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1964,5,45759.0,1,1,13,42,1,18,3,0,4,2,2,0,3,7,0,3,11,2013,2,5,2,68,14,4.857142857142857
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1978,3,25851.0,1,0,45,9,4,18,7,5,5,2,2,0,3,7,0,3,11,2013,2,0,1,48,14,3.4285714285714284
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1975,4,31160.0,1,0,59,16,3,25,6,1,13,2,2,0,3,8,0,3,11,2013,9,0,1,64,15,4.266666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984,5,38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,3,11,2013,9,0,1,153,18,8.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1955,3,80395.0,0,0,62,445,25,706,80,76,48,1,6,5,12,2,0,3,11,2013,11,5,0,1380,26,53.07692307692308
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1946,4,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,3,11,2013,9,5,0,1033,26,39.73076923076923
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1957,3,71113.0,0,1,95,495,33,255,11,33,8,4,6,7,9,4,0,3,11,2013,12,1,1,835,30,27.833333333333332
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,3,55375.0,0,1,3,42,11,57,10,28,14,1,1,1,6,2,0,3,11,2013,10,3,1,162,11,14.727272727272727
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1982,3,28567.0,1,0,57,11,3,22,2,2,6,2,2,0,3,6,0,3,11,2013,6,0,1,46,13,3.5384615384615383
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1960,3,44512.0,1,1,57,23,1,6,0,0,2,2,1,0,3,4,0,3,11,2013,8,4,2,32,10,3.2
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1952,3,83844.0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,3,11,2013,5,6,0,1574,21,74.95238095238095
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,2,64831.0,1,1,51,480,86,249,75,86,144,8,6,3,5,6,0,3,11,2013,6,0,2,1120,28,40.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,3,71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,0,3,11,2013,11,3,1,917,32,28.65625
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1987,3,22434.0,1,0,25,4,12,11,3,13,15,2,2,0,3,8,0,3,11,2013,2,2,1,58,15,3.8666666666666667
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1946,4,66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,3,11,2013,9,5,0,1033,26,39.73076923076923
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1976,4,30560.0,1,0,6,9,1,5,4,5,7,1,1,0,3,7,0,3,11,2013,6,3,1,31,12,2.5833333333333335
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1971,3,52914.0,0,1,32,254,10,44,30,10,227,2,7,3,3,7,0,3,11,2013,1,0,1,575,22,26.136363636363637
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,4,52247.25135379061,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,3,11,2013,5,5,2,721,28,25.75
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1947,5,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,0,3,11,2013,3,6,1,930,31,30.0
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1989,3,31928.0,1,0,5,33,4,24,4,2,5,2,3,0,4,7,0,3,11,2014,3,4,1,72,16,4.5
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1984,3,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,3,11,2013,2,2,1,193,20,9.65
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1994,3,95529.0,0,0,29,770,29,890,250,27,24,1,7,3,7,3,0,3,11,2012,12,0,0,1990,21,94.76190476190476
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1950,5,52157.0,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,3,11,2014,6,5,1,265,16,16.5625
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1962,5,33419.0,0,1,76,56,0,12,0,0,18,2,2,0,4,7,0,3,11,2013,8,5,1,86,15,5.733333333333333
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1946,5,51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,3,11,2013,4,3,0,209,16,13.0625
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1955,3,79800.0,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,0,3,11,2012,9,6,0,1867,25,74.68
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1981,3,42162.0,1,0,31,46,7,59,2,4,27,2,3,1,3,6,0,3,11,2013,11,1,1,145,15,9.666666666666666
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1954,2,42607.0,0,1,30,156,29,56,30,32,47,2,3,2,7,3,0,3,11,2013,11,6,1,350,17,20.58823529411765
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1961,5,63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,3,11,2012,10,1,1,1101,25,44.04
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1970,4,44511.0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,3,11,2012,10,4,1,727,34,21.38235294117647
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1980,3,15072.0,2,0,96,8,2,15,0,10,18,4,3,1,3,5,0,3,11,2013,5,4,2,53,16,3.3125
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1955,3,59925.0,0,1,83,473,21,176,19,21,56,3,9,2,9,6,0,3,11,2012,11,4,1,766,29,26.413793103448278
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,2,25804.0,1,0,34,8,7,9,13,6,12,2,2,0,3,8,0,3,11,2013,9,6,1,55,15,3.6666666666666665
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1969,3,76653.0,0,0,91,736,63,946,219,189,126,1,4,7,11,2,0,3,11,2013,8,4,0,2279,25,91.16
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1965,3,59686.0,0,1,78,89,15,89,34,42,5,1,4,1,6,4,0,3,11,2014,1,5,1,274,16,17.125
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1970,5,77622.0,0,2,3,520,7,154,19,0,14,2,6,3,11,3,0,3,11,2014,4,0,2,714,25,28.56
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1970,5,35682.0,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,3,11,2014,6,4,1,57,8,7.125
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1952,3,49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,3,11,2013,10,4,1,304,18,16.88888888888889
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1978,3,41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,3,11,2013,4,1,1,69,11,6.2727272727272725
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1976,3,20180.0,0,0,27,18,42,24,15,20,18,1,2,1,4,7,0,3,11,2013,2,2,0,137,15,9.133333333333333
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1985,2,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,3,11,2012,8,2,1,100,19,5.2631578947368425
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1966,3,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,3,11,2014,1,6,1,144,15,9.6
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1977,3,39771.0,1,0,92,6,2,18,2,8,14,1,2,0,3,4,0,3,11,2013,12,4,1,50,10,5.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1983,3,52247.25135379061,1,0,11,5,5,6,0,2,1,1,1,0,2,7,0,3,11,2013,11,4,1,19,11,1.7272727272727273
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1952,3,75127.0,0,0,92,203,35,305,46,17,227,1,2,11,5,1,0,3,11,2014,5,3,0,833,20,41.65
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1986,1,14906.0,0,0,86,7,7,14,7,16,15,3,2,1,3,7,0,3,11,2012,12,5,0,66,16,4.125
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1981,3,56386.0,1,1,51,230,48,214,13,32,75,8,9,1,7,9,0,3,11,2012,10,5,2,612,34,18.0
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1981,2,35523.0,1,0,8,11,5,22,12,5,11,2,3,0,3,7,0,3,11,2013,10,3,1,66,15,4.4
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1949,5,51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,3,11,2013,2,1,1,467,27,17.296296296296298
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1990,5,74214.0,0,0,3,863,83,547,86,99,33,1,8,2,5,5,0,3,11,2012,8,6,0,1711,21,81.47619047619048
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1959,4,89120.0,0,0,78,1168,92,408,72,129,55,1,5,6,7,1,0,3,11,2014,3,0,0,1924,20,96.2
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1967,5,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,3,11,2014,3,5,1,42,13,3.230769230769231
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1982,4,75777.0,0,0,12,712,26,538,69,13,80,1,3,6,11,1,0,3,11,2013,7,3,0,1438,22,65.36363636363636
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1972,3,51813.0,1,1,37,51,2,7,0,1,2,2,2,0,3,7,0,3,11,2013,4,3,2,63,14,4.5
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1973,5,20427.0,1,0,63,5,0,4,0,0,1,1,1,0,2,8,0,3,11,2014,3,0,1,10,12,0.8333333333333334
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1993,3,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,3,11,2012,12,2,0,1216,23,52.869565217391305
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1982,3,19444.0,1,0,8,16,0,23,3,2,10,3,4,1,2,7,0,3,11,2014,2,5,1,54,17,3.176470588235294
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1975,4,46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,3,11,2012,8,5,2,120,19,6.315789473684211
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,5,57912.0,0,1,34,801,0,80,0,0,35,5,8,3,12,5,0,3,11,2014,3,0,1,916,33,27.757575757575758
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1958,3,61074.0,0,1,37,789,0,133,0,28,152,7,11,5,8,7,0,3,11,2012,8,4,1,1102,38,29.0
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1981,3,72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,3,11,2014,6,0,0,1792,19,94.3157894736842
0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1992,4,92859.0,0,0,46,962,61,921,52,61,20,1,5,4,12,2,0,3,11,2012,10,4,0,2077,24,86.54166666666667
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1952,5,69805.0,0,1,50,750,71,174,13,10,20,2,6,8,11,2,0,3,11,2014,1,1,1,1038,29,35.793103448275865
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1947,4,78093.0,0,0,53,368,32,639,13,43,10,1,4,7,5,1,0,3,11,2013,12,2,0,1105,18,61.388888888888886
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1965,5,36921.0,1,1,74,17,1,12,3,1,4,2,2,0,3,7,0,3,11,2013,7,6,2,38,14,2.7142857142857144
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1963,1,14918.0,0,1,52,3,3,3,15,4,15,1,1,0,3,6,0,3,11,2012,12,4,1,43,11,3.909090909090909
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1977,3,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,3,11,2013,9,2,2,174,16,10.875
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1943,4,65073.0,0,0,65,629,17,177,69,0,8,1,5,3,5,2,1,3,11,2013,8,1,0,900,16,56.25
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1954,5,65324.0,0,1,0,384,0,102,21,32,5,3,6,2,9,4,0,3,11,2014,1,5,1,544,24,22.666666666666668
0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1978,5,37717.0,1,0,31,9,0,6,4,1,5,1,1,0,2,9,0,3,11,2012,11,4,1,25,13,1.9230769230769231
